waktu,username,text
2022-03-08 15:13:01+00:00,aninn,b'Suka kpop+anak ips= kudu kuat mental\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f'
2022-03-09 17:00:48+00:00,Jey,"b'suka nyari ribut, giliran udah debat malah kena mental sendiri,itu siapa?'"
2022-03-09 02:43:15+00:00,Hielda Amini,"b'Suka pengen nyerah tapi tau kalo segala sesuatu tuh gada yang mudah, kudu kuat mental'"
2022-03-10 04:52:55+00:00,egg ?? | TSD ??,b'Suka yg lowkey ajjjj krn mental ku gasanggup \xf0\x9f\x98\x8c\xf0\x9f\xa5\xb5'
2022-03-09 23:24:41+00:00,Coklat isi Mint,"b'Sukses tak ditentukan oleh faktor keturunan, shio, bintang, tanggal/jam lahir. Tapi oleh sikap mental &amp; cara berpik\xe2\x80\xa6 https://t.co/YEe81eaMJa'"
2022-03-10 04:03:07+00:00,simonclub,"b'Sukses tak ditentukan oleh faktor keturunan, shio, bintang, tanggal/jam lahir. Tapi oleh sikap mental &amp; cara berpikir kita!'"
2022-03-10 08:26:30+00:00,gukswrd,b'SUMPAAAH HARUS SIAPIN MENTAL'
2022-03-09 12:29:14+00:00,ya,"b'sumpah 2022 gue gamau lagi mental gini, tapi anjing lah semua orang babi mati aja tolol'"
2022-03-09 16:32:01+00:00,???,b'sumpah gue capek bgttttttt bgtttt capek fisik cape mental hati perasaan ah wkxmskjaiznsksndns'
2022-03-10 07:34:41+00:00,kook??,b'sumpah gue tkt ga siap mental keknya nnt bakal ada yg bikin kaget deh sumpah sumpahhh'
2022-03-09 21:40:39+00:00,muhammadcekdo,b'sumpah ini emng mental sii kacau banget mental psg ini'
2022-03-10 03:10:28+00:00,nimi siyi ici,b'Sumpah ini gua semester 6 benerbener tiap hari presentasi bisa kena mental anyink'
2022-03-10 09:05:36+00:00,Sea ? ??,b'sumpah ini sih pembunuhan berencana sih ya mon maap mental gue gakuat'
2022-03-10 08:37:23+00:00,blue | mention aft dm! slr,"b'Sumpah jay gue belum siap, tp gapapa sy akan menyiapkan mental untuk itu haahahshsjsksshsh https://t.co/XistpTbIRM'"
2022-03-10 08:26:32+00:00,Shaa? ??,b'SUMPAH JIMIN LU MAH AHHHH \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad kuat bgt mental si mbak nya   https://t.co/o7kUCCsDkL'
2022-03-09 04:46:21+00:00,Karin kena mental gws,b'Sumpah karin kena mental bgt  Guru sejarah hue'
2022-03-10 03:38:28+00:00,Spark,b'Sumpah lo tuh temen baik gue. Cuma jujur gue mulai males kalau lo mulai selfie diagnose. Gue tau kondisi mental lo\xe2\x80\xa6 https://t.co/GxetAILKBT'
2022-03-10 12:12:43+00:00,noturgurlfrend,b'sumpah mental fisik gw capek bgt smpe skrng blm bisa jadi apa\xe2\x80\x9d'
2022-03-10 07:54:39+00:00,cella?,"b'SUMPAH MENTAL GUE MENTAL YUPI BANGET ANJG, BEGINI UDH MELEYOT \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-03-09 17:35:48+00:00,??s?s?? â€œKIM SEOKJIN OR RMâ€,"b'Sumpah ngelola franchise fast food itu susaaaahhhh pooollll mental sama fisik kena banget, tapi aku sukaaaaa kaya g\xe2\x80\xa6 https://t.co/Yomp6jJy1J'"
2022-03-08 16:19:56+00:00,matchalatte,b'Sumpah nih orang jahat bgt modal ganteng doang bisa ngerusak mental orang tolol 3 bulan nangis tiap malem BB turun\xe2\x80\xa6 https://t.co/67H0SLI4Ab'
2022-03-09 16:36:13+00:00,???,b'sumpah sih aslii gatau harus ngomong gimana harus siapin jantunghh mental liat hobi besok https://t.co/idGRmDGCMt'
2022-03-10 08:43:14+00:00,Viaminsuga,"b'Sumpah ya, bangtan ganteng2 banget apa kabar yang lihat secara langsung Jantung, hati dan mental masih aman donk, k\xe2\x80\xa6 https://t.co/EvsJG2EULx'"
2022-03-09 13:48:21+00:00,badut,"b'Sumpah, lu semua yg jadi mahasiswa hebat banget sampe mental nya di obrak abrik begini. Semangat\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbb https://t.co/Ax44L8aQCh'"
2022-03-10 02:57:07+00:00,M,"b'sumpah, M, mental lu kaya yupi. lembek banget.'"
2022-03-09 21:33:46+00:00,sanepan,"b'Sunat memang bagus untuk kesehatan, tapi bukan untuk mental https://t.co/S0Xfoz53ph'"
2022-03-08 23:25:22+00:00,lo | ????,b'sunday mar 6 time studied: 1hr 54mins note: this weekend wasn\xe2\x80\x99t so productive because i was struggling w my mental\xe2\x80\xa6 https://t.co/jYn8C6ot9o'
2022-03-09 11:31:38+00:00,?????,b'SUNGSUN PELIS DEH AH AKOSODJDKNSJXZ SY MENTAL YUPI QAQ \xf0\x9f\xa5\xb9\xf0\x9f\xab\xb0\xf0\x9f\x98\xad https://t.co/bUN96Rnd9G'
2022-03-10 07:15:21+00:00,kosmonial.id,b'Sunmi Ungkap Perjuangan Hidupnya dengan Gangguan Mental Borderline Personality DisorderSunmi sangat bersemangat unt\xe2\x80\xa6 https://t.co/O4I2qU6PcR'
2022-03-09 15:22:22+00:00,Aries ??,"b'Super Save Teja Pakualam !! \xf0\x9f\x94\xa5  Mental , kitu ath main teh @persib \xf0\x9f\xa4\x9d\xf0\x9f\x94\xa5'"
2022-03-09 20:33:42+00:00,eka dharmayudha,"b'suporter madrid mencoba ""intimidasi"" pemain psg, yang kena mental wasit\xf0\x9f\x98\x82'"
2022-03-10 01:11:25+00:00,IQ,b'Support dari orang terdekat itu sangat mempengaruhi mental support dari temen\xc2\xb2 - Bu Mul'
2022-03-09 09:56:02+00:00,satudekade??10??,b'Support mental dan moril terbaik jatuh kepada : 1. Orang tua 2. Pasangan 3. Anak Nomor 2 &amp; 3 bisa berbalik atau bah\xe2\x80\xa6 https://t.co/oV81xdrGll'
2022-03-09 08:10:09+00:00,Oke Zone,"b'Survei Membuktikan, 93% Orang Ngemil untuk Tingkatkan Kesehatan Mental https://t.co/4JXQzOt3Eh'"
2022-03-09 05:35:00+00:00,M-News,b'Survei Mondelez: 93 Persen Orang Mencari Camilan untuk Tingkatkan Kesehatan Mental  https://t.co/6u2nrBQbZV via @mnews_id'
2022-03-08 23:45:35+00:00,TEMPO.CO,b'Survei: 93 Persen Orang Kini Mencari Camilan untuk Kesehatan Mental https://t.co/BKjmPHbVzq #TempoGaya'
2022-03-08 21:23:45+00:00,Investor Daily,b'Survei: Camilan Jadi Pilihan Tingkatkan Kesehatan Mental Selama Pandemi https://t.co/OPpihWFhXi https://t.co/Qi9XOrc6Wx'
2022-03-10 10:20:02+00:00,Gatra.com,b'Survei: Sebanyak 93% Mencari Camilan untuk Kesehatan Mental  https://t.co/TwyA9GeBf2'
2022-03-09 11:06:15+00:00,mallee',"b'Susah ba gaul ng bos, sosial so tada ng p mental!!!!'"
2022-03-09 14:57:41+00:00,khai,b'Susah betul nak survive sambil sakit mental ni'
2022-03-10 14:33:38+00:00,uwaw,"b'Susah bgt klo ngomongin mental,kaya hal tabu anjg'"
2022-03-10 17:36:58+00:00,Steve,"b'Susah bilangi orang yang baperan mulu, dikit dikit baperan, memang sih gak semua mental org pada kuat, ada juga yg\xe2\x80\xa6 https://t.co/WPtqqvkmUb'"
2022-03-09 15:21:54+00:00,amalll,b'susah emang debat sama orang yang punya mental korban'
2022-03-09 21:35:55+00:00,?????????? ????????? ????????????????,b'susah emang mental juara brou'
2022-03-10 11:17:26+00:00,fckurmomma,b'susah emang mental miskin'
2022-03-09 21:37:07+00:00,rayhan prayitno,b'susah emg kalo lawan mental juara'
2022-03-09 21:54:10+00:00,AK,b'Susah emng kalo udh mental UCL \xf0\x9f\x8d\xbb'
2022-03-10 02:38:59+00:00,Alva Mualah,b'Susah kalo ga ada mental mah sekalipun ada messi neymar\xf0\x9f\xa4\xa3\xf0\x9f\x98\x9c'
2022-03-10 06:18:49+00:00,Un Poco Loco,"b'susah kalo udah ngga quality oriented, kalo dipush sendirian juga mental'"
2022-03-09 23:20:40+00:00,OrenRempoa,"b'susah klo ga percaya sama pemain, ada pemain yg asli posisinya malah pake toncip atau rohit. bikin rusak mental pem\xe2\x80\xa6 https://t.co/nIQLjSSpTJ'"
2022-03-08 13:20:09+00:00,ekal,"b'Susah payah saya rapihkan mental saya yang berantakan, dengan mudahnya Mama hancurkan layak membalik telapak tangan.'"
2022-03-09 21:51:07+00:00,nic,b'susah sih emg mental juga kalah jauh wkwkw'
2022-03-10 13:44:46+00:00,aku ingin kurus,"b'Susah ya kalo lagi jatuh2nya mental dari dalam atau luar mau ngerusak badan, tapi nalar jalan terus, sakit nya jadi setengah2 \xf0\x9f\x98\xa2'"
2022-03-10 03:37:54+00:00,Nanas,"b'Susah ya, ga ditanggepin dianggap jahat, ditanggapin dianggep baperin ujung2nya jadi jahat juga. Mental Play Victim.'"
2022-03-10 04:14:17+00:00,Makaroni Cap,b'Suwe suwe DAK ga apik gae kesehatan mental'
2022-03-09 11:52:35+00:00,????????? | ??????????,b'Sw temenku bikin degdegan\xe2\x98\xbaefek deket deket sama anak indihome terornya mental kesana sini\xe2\x98\xba https://t.co/Q79CZMlpZO'
2022-03-10 01:29:51+00:00,Faiz,b'Syaitan nie dia akan buat kau was2. Buat kau mental.. Sbb dia tau kau tengah lemah. Dia akan cuba sesatkan kau.'
2022-03-08 17:08:56+00:00,yhaÃ¤,"b'syukur dengan surrounding yang sekarang. vibes kerja okay, mental health pun ngam. gonna miss these days nanti bila\xe2\x80\xa6 https://t.co/18UEs5rpa6'"
2022-03-09 12:04:20+00:00,FATIN,b'syukur dpt rezeki jaga umi demam sbb covid tp at the same time mental aku koyak weyy.. mcm2 pikir.. takut pun ada\xf0\x9f\xa5\xba'
2022-03-10 08:18:03+00:00,Bulan Semesta,b'T.O.P BIGBANG buka-bukaan soal kesehatan mental. Ia mengaku sejak lama mengalami depresi.  https://t.co/Aaf53gSENS'
2022-03-10 08:03:05+00:00,detikcom,b'T.O.P BIGBANG buka-bukaan soal kesehatan mental. Ia mengaku sejak lama mengalami depresi.  https://t.co/sssJRusCph'
2022-03-10 07:10:48+00:00,detikhot,b'T.O.P BIGBANG buka-bukaan soal kesehatan mental. Ia mengaku sejak lama mengalami depresi.  https://t.co/tqrAmbFrUX'
2022-03-10 05:26:00+00:00,wolipop,b'T.O.P BIGBANG buka-bukaan soal kesehatan mental. Ia mengaku sejak lama mengalami depresi.  https://t.co/VfxeXtIVsW'
2022-03-10 08:19:38+00:00,detikHealth,b'T.O.P BIGBANG buka-bukaan soal kesehatan mental. Ia mengaku sejak lama mengalami depresi.  https://t.co/wXqj4BAgVM'
2022-03-10 12:08:08+00:00,Stasiunakihabara,b'Tachibana gagal godain raja sampe kena mental! Udah persis Ymir hobi godain raja \xf0\x9f\x98\x82   \xf0\x9f\x94\xa5   Follow @Stasiunakiba   Vis\xe2\x80\xa6 https://t.co/b7RM2uMBlt'
2022-03-08 15:57:30+00:00,??. rai indosat,b'tadi gw baca buku katanya harus lunya mental salmon bukan lele buat bisa bersaing'
2022-03-08 15:02:08+00:00,???????â€¢ ? â€¢//rest dlu y??,"b'Tadi malah pengen tak suruh perang aja pake pisau, mumpung ada dua pisaunya awikwok. Biar g cuma mental aja yg kena\xe2\x80\xa6 https://t.co/JghhMz42V8'"
2022-03-08 15:19:16+00:00,rin,"b'tadi nyoba masak gulai, ternyataa enakkk. stlh kena mental nnya resep sm ibuu\xe2\x98\xba'"
2022-03-08 21:13:35+00:00,Nope.,"b'tadi siang sempat mental breakdown wkwk nangis pas makan di depan kakak, gabisa nahan karena aku kasian, ngerasa ny\xe2\x80\xa6 https://t.co/xFip1AKDiY'"
2022-03-10 04:29:57+00:00,?Ji,b'Tadinya perasaan gue kira gue ga akan kenapa kenapa baca au nya ih kok malah kena mental beneran ya allah \xf0\x9f\x98\xad ga sanggup nelen makanan \xf0\x9f\x98\xad'
2022-03-10 07:45:00+00:00,alshaa,b'TAEHYUNG TOLONG MENTAL AKU GA SEKUAT BAJA https://t.co/LDEutwMrue'
2022-03-10 12:42:41+00:00,BABY ANGEL JJK?,b'Taekook flirting muluu anjinggg\xf0\x9f\x98\xad\xf0\x9f\x98\xad gatau apa ya kalo mental gue lemahhhh\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/arVdehiDpd'
2022-03-09 21:35:59+00:00,Adam,b'Tah ieu mental juara!'
2022-03-09 15:21:51+00:00,Rizky Satriadi,b'TAH KIEU ATUH BOGA MENTAL TEH @persib'
2022-03-09 21:41:46+00:00,Ayi,"b'Tahan drid, PSG kena mental itu'"
2022-03-09 16:46:41+00:00,??? (42/170),"b'tahu kurang gak si bro, soalnya mental mereka lebih lembek lagi dari tahu https://t.co/xVQrjX380d'"
2022-03-10 06:47:09+00:00,folbek ye,b'Tahukah Anda bahwa terlalu banyak makan dapat mengeraskan pembuluh otak yang biasanya menuntun orang pada menurunnya kekuatan mental.'
2022-03-10 05:20:04+00:00,Riau24.com,b'Tahukah Kamu Ada Lebih Banyak Pria yang Sebenarnya Alami Gangguan Kesehatan Mental Dibandingkan Perempuan https://t.co/OYyI8SdI3D'
2022-03-09 17:34:31+00:00,S3cretOf,"b'tahun 2022 seakan menjadi tahun terberat bagi gue, gue pun ga ngerti knp begitu berat, mental ini seakan dipermaink\xe2\x80\xa6 https://t.co/541yPR7Uy0'"
2022-03-09 18:25:52+00:00,Kikakiki_,"b'Tahun ini segala sesuatunya disiapkan mental, fisik, lahir batinnya terutama finansialnya aamiin tiba waktunya bert\xe2\x80\xa6 https://t.co/gAu5nqhLJB'"
2022-03-09 02:28:09+00:00,Uinuri,"b'Tahun ini Mental terkuras,'"
2022-03-10 07:09:35+00:00,nisak,b'tak ada spec pun boleh mental ya T-T'
2022-03-09 02:55:41+00:00,Kalwesome,b'Tak cukup org pun di gov clinics. Tolonglah besarkan saiz perkhidmatan kesihatan mental di situ. Eh penatlah sbb na\xe2\x80\xa6 https://t.co/1VPgzOiZll'
2022-03-08 22:50:03+00:00,??????,"b'Tak cukup rest, mental down sbb risau kan anak husband. Harap semua cepat sembuh.'"
2022-03-09 10:56:59+00:00,nana???????,b'Tak dak mood nak packing \xf0\x9f\x98\xad sebab mental and fizikal tak ready nak praktikal'
2022-03-10 03:14:12+00:00,dieansetiawa2n,"b'Tak dianggap hal biasa bagi kami, mati rasa lebih tepatnya.  Selalu dan selalu seperti itu..membuat mental kami bre\xe2\x80\xa6 https://t.co/ElxmEVNabE'"
2022-03-10 03:16:48+00:00,Nana,b'Tak kiro mental'
2022-03-08 14:59:28+00:00,Awin??,"b'Tak kisah la org nak kata apa, I prioritise my mental health \xf0\x9f\x98\x94\xe2\x98\x9d\xf0\x9f\x8f\xbb'"
2022-03-10 14:47:27+00:00,Ginanjar Aldi Pangestu,b'Tak luput ucapan terimakasih tuk diri ini yang telah mengkristalkan mental agar ini hati terlindungi.'
2022-03-10 07:49:04+00:00,santaiINFO,"b'Tak mudah lalui, wanita kongsi tips beri sokongan kepada mereka yang alami gangguan mental https://t.co/SWj3mbxIxh'"
2022-03-09 13:24:15+00:00,Malaysian Supporters,"b'Tak payahlah duk komen baju colour ni xde luck etc. In the end, semua depends on players sendiri. Mental diaorang x\xe2\x80\xa6 https://t.co/IcyHQ6uDX7'"
2022-03-09 13:13:27+00:00,atqh,b'Tak pernah lah nak tahu mental health aku dalam sebulan berapa kali aku rasa diri ni tak worth it untuk semua benda\xe2\x80\xa6 https://t.co/dinRQWdm39'
2022-03-09 14:10:23+00:00,Ven.,"b'Tak persiapkan mental dululah paji, tapi konsernya pas puasa gimana dongg \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2 https://t.co/vQIaxgY0HY'"
2022-03-10 09:17:03+00:00,hanani??,b'Tak ready mental physical. at least bagitau la awal sikit supaya saya boleh prepare mental physical nak masuk campus \xf0\x9f\x98\xad'
2022-03-09 16:52:02+00:00,Fara,b'tak ready nak masuk sem nak kene duduk rumah sewa? class tutor ftf? mental aku kelaut lagi?????!'
2022-03-10 02:39:01+00:00,Dear diary,"b'Tak semua orang suka dipaksa, fizikal mungkin kuat, mental orang kita tak tahu.'"
2022-03-10 01:02:45+00:00,AzrullAzmiy????,"b'Tak tahu nak jawab macam mana, bagi alasan sakit mental jelah\xf0\x9f\x98\xaa'"
2022-03-10 09:55:54+00:00,MCZLIS,"b'tak tawakno konco tkw jawabe ""iku mbalon a kerjoe"" bangkee nguakak ndelok mental mental ngene \xf0\x9f\xa4\xa3 https://t.co/4XBad5Dg1t'"
2022-03-10 03:24:28+00:00,zchl,b'TAKNAK SAMBUNG BACA DULU DEMI KESIHANTAN MENTAL AKU \xf0\x9f\xa4\x97'
2022-03-10 04:39:29+00:00,??,"b'Takpe, takyah ada member pun okay. Kau nak aku dengan kau je kan. Aku hidup memang untuk kau. Mental health aku, kau mana pernah kisah.'"
2022-03-09 22:30:58+00:00,?? ????,"b'taktik, pelatih atau pemain boleh sehebat apapun, tapi mental itu something else kak, kata ayah.'"
2022-03-10 04:29:32+00:00,Lullabey??,"b'takut banget sama sirkelnya, sekali dijulidin ntar aku kena mental awwww'"
2022-03-09 16:36:23+00:00,â€¢?â€¢,b'Takut banget semisal bsk doi kek gini\xf0\x9f\x98\xadpen pingsan aja laah\xf0\x9f\x98\xadmon maap nii w mental yupi banget kalo soal beginian https://t.co/LwTimJrDZf'
2022-03-10 02:47:39+00:00,MuQinggG,b'Takut bgt book 4 fw butuh mental support'
2022-03-10 12:29:43+00:00,cece â€¢ buka GO,"b'Takut kena bipolar  . . .  cw// bipolar, mental health'"
2022-03-09 11:59:11+00:00,cate,b'takut mental gue kagak kuatt shay'
2022-03-10 15:02:44+00:00,c? maaf lgi bacot ngeluh,b'TAKUT MOTORAN ANJG SUMPAH HATI GUE BELOM SIAP MENTAL YG ADA MENT BREKDON'
2022-03-09 15:00:22+00:00,opiandk,b'Tambah deui mun nya hayang juara mah kudu boga mental heula ah sok deui boy jaga asa..'
2022-03-10 12:31:01+00:00,?,b'Tambah umur bukannya sehat mental eh malah kena mental'
2022-03-09 17:42:13+00:00,kick back setaon??,b'tanggung jawab thor mental sy hancur thor https://t.co/lg25BsxSks'
2022-03-09 12:30:04+00:00,OLEPP,b'tanpa disadari  mental kita sm sm ga sehat tapi ga saling tau'
2022-03-09 17:35:13+00:00,??,b'tante lagi bosen ya sayang ya  Looks - 3/10 ( egk tau sring bgt egk pd ) Creativity - 8/10 Mental Health - 3/10 Emp\xe2\x80\xa6 https://t.co/Xyd9bYjGrw'
2022-03-08 15:25:25+00:00,??,"b'tapi 365 hari lama bgt cuy, mental gw apa kabar dimarahi emak tiap hari, jgn sampai tangan gw kotor.'"
2022-03-10 09:23:59+00:00,fitriafita,"b'Tapi bner"" nguatin mental dari awal pek, jadi kalo ada kata"" pedes udah biasa aja'"
2022-03-09 10:48:53+00:00,een,b'Tapi dlm ramai-ramai yg baik ni ada jugak terselit seko yg mental \xf0\x9f\x98\x82'
2022-03-10 01:13:44+00:00,????????,b'Tapi emang beda sih mental tim yang juara 13x UCL mah... goblognya lagi tu kiper pi es ji... EZ'
2022-03-09 23:53:55+00:00,Zhafran,b'Tapi emang dari awal ga yakin PSG bakal juara sih kalo pelatihnya masih mental spurs wkwkwkwk'
2022-03-09 02:41:38+00:00,vanilla??,b'Tapi ga pengen tkt ga siap mental'
2022-03-10 00:36:23+00:00,dec,"b'Tapi gokil juga si madrid, emang yg namanya mental gabisa dibeli ya'"
2022-03-10 05:44:22+00:00,Ghozy Rafli Hasani,b'Tapi gol semalem sebenernya lebih ke kualitas mental madrid gak sih bukan kualitas taktiknya'
2022-03-10 11:23:47+00:00,ra,b'tapi gue yakin gue bisa merubah kembali sikap gue yg aneh ini demi keberlangsungan kesehatan mental dan fisik gue y\xe2\x80\xa6 https://t.co/0DfswHLmRQ'
2022-03-08 14:19:12+00:00,youyouyouyou,"b'tapi gw ngerasa udh jungkir balik minta dia tp doa gw mental diatas kekny , jd yaudahlah ya jalanin aja takdir yg ada'"
2022-03-08 13:13:03+00:00,bujins,b'TAPI JADI INI JUGA NYAKITIN AKU TERUS MENERUS SUDAH DARI AGUSTUS TAHUN KEMAREN AKU BENER2 DIMAINKAN MENTAL PENGEN G\xe2\x80\xa6 https://t.co/f8Jfqs4QFo'
2022-03-10 10:45:51+00:00,`,b'tapi kalo dia punya gangguan mental teru bunuh bunuhin org sesukanya bisa tetep dipenjara kah?'
2022-03-10 13:47:59+00:00,cumiy next putri ranggo,b'tapi kalo gue sama iyan langsung kena mental ga sih?'
2022-03-08 13:44:43+00:00,sofia,b'Tapi kelakuannya bikin kena mental'
2022-03-10 01:54:33+00:00,nay,"b'tapi kena ready mental untuk paper 2 huwaaa, harapnya senang la kikiki'"
2022-03-10 15:34:37+00:00,???,"b'Tapi ketika kita udah berusaha ada yg bikin mental kita breakdown gimana , padahal udah support apa yg dia lakuin y\xe2\x80\xa6 https://t.co/klTmPR9dPV'"
2022-03-10 09:36:05+00:00,beat pink,b'Tapi lambungku mental mountea :\xe2\x80\x99)'
2022-03-09 08:36:55+00:00,MARCH BIGWIN ??,"b'Tapi lucu juga sih dikira kuliah mulu wkwkw tapi ada juga yg udah tau nanya kerja dimana, ya mental udah ambyar'"
2022-03-10 13:35:35+00:00,?? Gaida??????,b'Tapi mental nomer 1 kalau dalam dunia beladiri mah https://t.co/TPl59WZCES'
2022-03-10 06:25:09+00:00,karamazov,b'Tapi sejak disitu mental sy makin keos'
2022-03-09 12:02:51+00:00,CikMijaaaaa,b'Tapi this week memang mental koyak betul. Dengan staff tinggal 2 orang kene cover semua kerja orang. Kene marah den\xe2\x80\xa6 https://t.co/yC4SRCz5d0'
2022-03-09 16:52:33+00:00,??,"b'tapi tulah , mental sendiri yang kawal diri last last menyesal :)'"
2022-03-10 02:26:45+00:00,diah ? | cek ??,"b'tapi yang bener bener bikin mental gue jatuh, dan kayak sekarang, ya waktu gue smp itu'"
2022-03-09 15:09:23+00:00,kis ???,b'Tar dulu tar dulu besok aja deh nonton treasernya nyiapin mental dulu soalnya masih kerja sampe bsk siang \xf0\x9f\x98\xad\xf0\x9f\x91\x8e'
2022-03-10 07:05:35+00:00,L,"b'tar salah paham lagi, ngerusak mental anak orang lagi wkanwkakwk'"
2022-03-09 14:54:45+00:00,Maul,"b'Tar tar,sender yg kena mental ini,yg macbook nya msh dibeliin ortu bkn uang hasil nyari dan ngumpul sndr,ato yg bel\xe2\x80\xa6 https://t.co/pvPIZ2INjQ'"
2022-03-09 09:37:23+00:00,Jace||au??,b'tarik nafas dulu aku mau bikin surat sedih hj ke seonghwa. harus siap mental dan gaboleh nangis'
2022-03-10 03:09:27+00:00,Prof. Soeganda?,"b'Tas sekolah penuh dengan buku, punggung sampai bungkuk, beban mental orang dewasa ditanamkan ke anak usia dini, man\xe2\x80\xa6 https://t.co/V6dFvRdVCK'"
2022-03-09 13:06:46+00:00,ki?i sedih,b'tau ahh mental mulu drtd'
2022-03-08 23:25:26+00:00,Dirut IDX,b'Tau gitu kan jadi org yg serba gk bisa\xf0\x9f\x99\x82 Enak gk multitasking gini.   Kesehatan mental setengah aman'
2022-03-10 14:44:52+00:00,ra;,"b'tau lah ya, kalau hbs pergi pasti capek. bukan energi tapi mental\xf0\x9f\x98\x9a'"
2022-03-08 22:38:58+00:00,Shf??,"b'Tau mentalmu lagi nggak sehat, Tapi nggak boleh ngejatuhin mental orang lain gitu aja dong \xf0\x9f\x98\xad'"
2022-03-10 15:49:04+00:00,? awa.com rbuy,b'tau\xe2\x80\x9d nya make helm \xf0\x9f\xa4\x97 apakah mental yupi w akan kuat? tentu tidak'
2022-03-09 17:24:09+00:00,Spontan Uhuy,b'TAURUS SI PERUSAK MENTAL https://t.co/bOswfPl2KQ'
2022-03-08 16:39:11+00:00,??kei??? ?? GSTSD,b'Taw gak sie aku tadi siank abiz mental break dance terus baca AU nya ndal tambah deres\xf0\x9f\x98\x80'
2022-03-10 12:50:54+00:00,Alam,b'Tbtb mental down gini.'
2022-03-09 23:09:49+00:00,Dwybala10,b'Td kebangun nnton 20 menit babak kedua mau slse. Mental madrid kayanya ya kuc yg mantap. https://t.co/ALyyLpq6jm'
2022-03-09 00:37:47+00:00,auliaz~,b'td malam bner2 mental break dance  \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2022-03-10 03:31:01+00:00,???????,b'tdk memenuhi standar mental sharpness haruskah aku jalan jalan'
2022-03-08 21:44:35+00:00,Miles Morales,b'Team maintainance best tpi kerjanya perit. Mental kena kuat lah mat'
2022-03-09 04:32:44+00:00,"Parfumnya, om ??",b'Tebak penyakit mental... \xf0\x9f\x98\x86 https://t.co/cKO9Wv3lHS'
2022-03-10 00:02:54+00:00,upprets,"b'tekanan membuat kita bicara melalui mental ,madrid nugi pupus'"
2022-03-10 14:21:53+00:00,just call me AL,b'Tekanan mental'
2022-03-10 06:07:37+00:00,rie ????,b'Tekanan mental banget ngga sih nonton baepase live tapi kaga dibolehin teriak \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2022-03-10 16:38:16+00:00,??s,"b'Tekanan mental, batin, materi, fisik apalagi'"
2022-03-09 08:18:05+00:00,??,b'tekenan banget hidup gue bener deh di sereng abis abisan bener bener abis mental gue gakuat asli mau mati rasanya k\xe2\x80\xa6 https://t.co/ytWuen68nv'
2022-03-09 08:21:44+00:00,WiraWiri,"b'Teman asrama gue kena mental fisika xixixixi, kasihan.'"
2022-03-10 12:22:20+00:00,ANOMALI,b'Teman-teman akhir bulan ini ada acara yang seru nih tentang mental health dan journaling. Ikutan yuk! Kelas Mental\xe2\x80\xa6 https://t.co/TBmOqOei3k'
2022-03-08 16:00:08+00:00,Gilang Prajanu,b'Teman-teman nongkrong pada bawa pasangan dan anak  Disitu mental diuji'
2022-03-10 08:20:30+00:00,nutellaxx,b'temen gue kalo main lebih takut izin ke pacarnya dari pada emaknya\xf0\x9f\x98\x94 semangat semoga mental kamu kuat\xf0\x9f\x8f\x84\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x8f\x84\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
2022-03-09 02:48:18+00:00,aku yang kamu tau,"b'temen jarang, keluarga yaa sayangg tapi kadang bikin turunin mental, sedangkan pasangan, lama lama bikin aku mikir kalo dia emang ga sayang'"
2022-03-10 05:08:36+00:00,be.,"b'temen kalian nyebelin kali we, #.save mental kamel @ljenoleemissme @afpdreamies @jaevnayun https://t.co/4R6r5ae9Of'"
2022-03-09 13:26:16+00:00,"??. promo diamond ml, jual uc pubg",b'Temen kena mental wkwk'
2022-03-10 10:13:23+00:00,c i l,"b'temen sekantor begini, gw semangat kerja 24/7 gapapa capek yang penting mental gw sehat tiap hari lihat orang gante\xe2\x80\xa6 https://t.co/juDOrwg1ZK'"
2022-03-09 11:20:27+00:00,??,b'temen sih.. tapi kok bikin mental sakit \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad'
2022-03-10 13:13:49+00:00,ki. | mt after dm,b'temen temen gw liat jadwal hari senin pada kena mental semua termasuk gw \xf0\x9f\x98\x86'
2022-03-09 15:42:58+00:00,bell,b'temen temen w ada ada aja bikin taruhan aneh aneh wkakakak tapi gpp ngelatih mental \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'
